price,bedrooms,bathrooms,surface,floors,waterfront,view,condition,grade
210000.0,2,2.0,1680,2.0,0,0,4,7
290000.0,2,1.0,1340,1.0,0,0,3,7
860000.0,4,3.25,3960,2.0,0,0,3,10
302000.0,6,2.0,2650,1.5,0,0,3,8
369160.0,4,2.25,2120,2.0,0,2,4,8
1185000.0,4,2.75,2850,2.5,0,0,3,9
993000.0,4,2.0,2850,2.0,0,0,5,8
380000.0,6,2.0,1870,1.0,0,0,4,7
635000.0,4,2.0,2660,1.0,0,0,4,7
260000.0,3,1.0,1190,1.0,0,0,3,6
243000.0,2,1.0,1770,1.5,0,0,4,7
1400000.0,4,2.5,2770,2.0,0,0,3,9
665000.0,4,2.5,2080,1.0,0,2,5,8
898000.0,5,2.25,2700,2.0,0,0,5,9
583000.0,4,2.75,2200,1.0,0,0,5,8
429000.0,4,1.75,2160,2.0,0,0,2,8
471000.0,3,2.5,2010,2.0,0,0,3,8
1810000.0,3,3.5,3780,2.0,0,0,3,9
739500.0,3,3.25,4460,2.0,0,0,3,9
450000.0,3,1.5,1770,1.0,0,0,3,8
552500.0,3,1.0,1430,1.0,0,0,3,7
437000.0,4,1.75,1700,1.0,0,0,4,7
270000.0,4,2.0,1830,1.5,0,0,3,7
226740.0,3,1.5,1410,1.0,0,0,4,7
446500.0,4,2.5,3060,1.0,0,0,3,8
283000.0,3,2.0,1820,2.0,0,2,3,7
445000.0,4,1.75,2430,1.5,0,0,4,7
250000.0,2,1.0,740,1.0,0,0,5,6
307000.0,3,1.0,770,1.0,0,0,3,6
315000.0,4,2.75,2200,1.0,0,0,3,8
555000.0,3,3.0,2920,1.5,0,2,3,7
264900.0,4,2.5,2040,1.0,0,0,3,7
510000.0,3,2.0,1600,1.0,0,0,3,7
328000.0,4,2.5,1990,2.0,0,0,3,7
358000.0,4,2.5,1830,2.0,0,0,3,7
325000.0,3,2.5,2540,2.0,0,0,3,7
1365000.0,2,3.25,2700,3.0,1,3,3,9
230000.0,4,2.0,1440,1.0,0,0,4,7
545000.0,3,2.0,1550,1.0,0,0,3,7
705380.0,3,2.5,2490,2.0,0,0,3,9
459000.0,5,2.5,2650,1.0,0,0,4,7
815000.0,4,2.25,2000,2.0,0,0,3,8
495000.0,6,5.0,3440,2.0,0,0,3,8
520000.0,3,2.5,2280,2.5,0,3,3,9
430000.0,2,1.5,1320,3.0,0,0,3,7
255000.0,4,2.5,2070,2.0,0,0,3,8
588000.0,3,2.0,1860,2.0,0,0,5,7
350000.0,3,1.0,940,1.0,0,0,3,6
625000.0,4,2.75,2290,1.0,0,2,5,7
172500.0,2,2.0,1510,1.0,0,0,2,6
554000.0,3,2.0,1830,1.5,0,0,5,7
775000.0,4,2.5,3090,2.0,0,0,3,9
1187500.0,4,3.5,4340,2.0,0,0,3,11
618000.0,3,2.75,3200,2.0,0,1,3,9
305000.0,4,1.0,1560,1.5,0,0,4,6
232000.0,3,2.0,1280,1.0,0,0,3,7
262000.0,4,2.5,2020,2.0,0,0,3,7
234000.0,3,1.0,1040,1.0,0,0,5,7
500000.0,4,2.75,2260,1.0,0,3,3,7
278000.0,3,1.0,860,1.0,0,0,3,6
230000.0,5,1.0,1920,1.0,0,0,3,7
500000.0,4,1.75,2290,1.0,0,0,5,8
366500.0,4,2.75,2070,1.0,0,0,5,7
665000.0,6,3.0,4250,2.5,0,0,4,7
1101000.0,3,1.5,2220,2.0,0,3,3,9
575000.0,2,1.75,1840,1.0,0,0,3,8
674750.0,4,2.5,2590,2.0,0,0,3,10
719000.0,5,2.0,3110,1.0,0,0,5,7
482000.0,3,1.75,2600,1.0,0,0,4,7
254000.0,2,1.0,1060,1.0,0,0,4,6
443725.0,3,1.75,1250,1.0,0,0,4,7
575000.0,4,2.5,2520,2.0,0,0,3,8
469000.0,3,2.25,2070,1.0,0,0,3,8
175000.0,2,1.0,1300,1.0,0,0,5,6
437000.0,5,2.0,2190,1.0,0,0,3,7
550000.0,4,3.0,2760,1.0,0,0,4,8
172040.0,3,2.25,1710,1.0,0,0,4,7
363000.0,3,2.0,1750,1.0,0,0,3,8
282000.0,3,2.25,1552,2.0,0,0,3,7
400000.0,6,2.0,2350,2.0,0,1,3,8
650000.0,5,3.5,5110,2.0,0,0,3,10
365000.0,3,2.5,1720,2.0,0,0,4,7
269950.0,4,2.5,1960,2.0,0,0,3,8
260000.0,2,1.0,1270,1.0,0,0,3,6
193000.0,3,1.5,1180,1.0,0,0,4,7
340000.0,4,2.25,2230,2.0,0,0,3,8
900000.0,4,3.25,4700,2.0,0,0,3,10
371000.0,3,2.5,2150,2.0,0,0,3,8
592000.0,3,2.5,2400,2.0,0,0,3,8
300000.0,3,2.5,1830,2.0,0,0,3,7
449950.0,4,3.0,2800,2.0,0,0,3,8
299500.0,3,2.5,2090,2.0,0,0,3,8
995000.0,4,2.25,2340,1.0,0,0,4,9
335000.0,4,1.75,1670,1.0,0,0,3,7
280000.0,4,2.25,1990,1.0,0,0,4,8
446000.0,4,2.25,2270,1.0,0,0,3,7
1544500.0,4,2.75,4910,1.0,0,0,4,10
325000.0,3,1.0,950,1.0,0,0,4,6
450000.0,3,1.75,1610,1.0,0,0,3,7
322500.0,4,2.5,1940,2.0,0,0,3,7
453000.0,3,1.0,1210,1.0,0,0,5,7
655000.0,4,2.5,2570,2.0,0,0,3,9
603000.0,3,2.25,1700,2.0,0,0,5,7
235000.0,4,1.0,1610,1.5,0,0,3,6
968933.0,4,3.5,4120,2.0,0,0,3,11
1015000.0,3,3.5,2880,1.0,0,0,3,8
435000.0,4,2.25,1990,2.0,0,0,3,8
242000.0,3,2.0,1260,1.0,0,0,3,7
487000.0,6,3.25,4750,2.0,0,0,4,8
810000.0,4,2.75,3010,2.0,0,0,3,9
625000.0,3,2.5,2410,1.0,0,0,4,8
165000.0,3,1.5,1280,1.0,0,0,3,7
335000.0,3,1.0,2320,1.0,0,0,3,7
286700.0,3,1.0,1220,1.0,0,0,3,6
699000.0,2,1.5,1400,1.0,0,0,4,8
280000.0,3,1.75,1590,1.0,0,0,3,7
580000.0,4,2.5,2220,2.0,0,0,3,8
754800.0,2,2.5,2770,2.0,0,0,3,8
525000.0,4,2.5,2303,2.0,0,0,3,8
562000.0,3,1.75,1600,1.0,0,2,3,8
575000.0,4,1.75,1280,1.0,0,0,3,7
808900.0,5,2.5,2900,2.0,0,0,3,9
992000.0,3,2.25,2950,1.0,0,0,4,10
335000.0,3,2.5,1700,2.0,0,0,3,7
473000.0,3,2.75,1050,1.0,0,0,3,7
350000.0,4,2.75,2990,1.0,0,1,4,8
1600000.0,5,2.5,3100,2.5,0,0,4,9
305500.0,3,1.0,1240,1.0,0,0,4,7
306000.0,2,1.0,780,1.0,0,0,4,7
233000.0,2,2.25,850,2.0,0,0,3,8
490000.0,3,1.75,1540,1.0,0,0,3,8
445000.0,4,2.5,2280,2.0,0,0,3,8
355000.0,3,2.25,2550,1.0,0,0,3,7
360000.0,2,2.0,1770,1.0,0,0,4,8
737500.0,3,1.75,2320,2.0,0,0,3,7
985000.0,3,3.5,2600,2.0,0,0,5,8
349950.0,2,3.25,1570,2.0,0,0,3,8
520000.0,4,2.5,3060,2.0,0,0,3,8
355950.0,4,2.5,1960,1.0,0,0,3,7
485000.0,5,2.5,3270,2.0,0,0,3,9
143000.0,3,1.0,1090,1.0,0,0,4,6
3278000.0,2,1.75,6840,2.5,1,4,3,11
355000.0,3,1.0,940,1.0,0,0,4,7
1126000.0,5,3.5,3880,2.0,0,3,4,9
200000.0,5,1.75,1770,1.0,0,0,4,7
913000.0,4,2.5,3640,2.0,0,0,3,11
1600000.0,3,2.5,3160,1.0,0,2,4,9
409900.0,2,2.5,1590,2.0,0,0,3,9
265000.0,4,1.0,1290,1.0,0,0,3,6
740000.0,5,3.0,3655,1.0,0,0,5,8
306000.0,4,2.5,2490,2.0,0,0,3,7
381000.0,3,2.5,1470,2.0,0,0,3,7
1220000.0,3,3.25,3960,2.0,0,3,3,10
1050000.0,3,3.5,3190,1.0,0,3,4,8
408000.0,2,1.0,810,1.0,0,0,5,6
739900.0,5,2.5,2980,2.0,0,0,3,9
674250.0,4,2.5,2780,1.0,0,0,4,9
438400.0,2,1.0,1340,1.0,0,0,4,7
1700000.0,5,5.0,4930,2.0,0,3,3,11
703000.0,3,2.0,1360,1.5,0,0,3,8
262000.0,3,1.75,1320,1.0,0,0,4,7
353000.0,3,2.0,1210,1.0,0,0,3,7
500000.0,4,2.5,1940,2.0,0,0,3,8
1280000.0,4,2.5,3160,1.5,0,4,3,9
332000.0,4,2.5,1980,2.0,0,0,3,8
824000.0,4,2.5,2320,1.0,0,0,4,9
290000.0,4,2.0,1660,1.0,0,0,3,7
700000.0,3,2.5,1660,2.0,0,2,3,9
550000.0,2,1.0,1080,1.0,0,0,4,7
549000.0,2,1.0,1510,1.5,0,0,4,7
1865000.0,4,2.5,2950,1.0,0,2,4,9
858000.0,4,2.25,3070,2.0,0,0,3,9
345000.0,2,1.0,970,1.0,0,0,3,7
340000.0,4,1.75,2140,2.5,0,0,3,8
1215000.0,4,2.25,2570,2.5,0,0,4,9
275000.0,3,2.25,1260,3.0,0,0,3,7
405000.0,3,1.0,1220,1.0,0,0,3,7
432500.0,3,2.0,1720,2.0,0,0,5,7
236500.0,4,1.0,2140,1.5,0,0,3,6
679000.0,4,1.5,1420,1.5,0,0,4,8
543000.0,4,2.5,2060,2.0,0,0,3,8
294000.0,3,1.0,1320,1.0,0,0,3,7
340500.0,3,1.75,1810,1.0,0,0,4,7
1012000.0,4,2.5,2980,2.0,0,0,3,9
335000.0,2,2.0,1350,1.0,0,0,3,8
425000.0,3,2.0,1540,1.0,0,0,3,7
353000.0,3,2.5,2510,2.0,0,0,4,8
540000.0,3,2.5,1670,2.0,0,0,3,8
640000.0,5,3.5,3690,2.0,0,0,3,9
339950.0,3,1.0,1320,1.0,0,0,3,8
195000.0,3,1.75,1510,1.0,0,0,2,7
322000.0,3,1.75,1510,1.0,0,0,2,7
660000.0,4,1.75,1870,1.0,0,0,3,8
280000.0,6,3.0,2400,2.0,0,0,3,7
300000.0,6,3.0,2400,2.0,0,0,3,7
207500.0,3,1.0,1170,1.0,0,0,4,6
195000.0,3,1.5,1190,1.0,0,0,3,7
700000.0,3,2.0,2080,1.0,0,0,5,7
560000.0,4,1.75,2150,1.0,0,2,4,7
260000.0,3,1.75,1580,1.0,0,0,5,7
575000.0,3,1.75,1580,1.0,0,0,5,7
475000.0,3,2.5,2370,2.0,0,0,3,8
285000.0,3,1.75,1840,1.0,0,0,3,7
753888.0,4,2.5,2660,2.0,0,2,3,9
650000.0,3,2.5,2190,2.0,0,0,3,9
620000.0,3,2.25,1660,1.5,0,0,4,7
526000.0,3,1.75,1780,1.0,0,0,3,7
155000.0,2,1.0,700,1.0,0,0,5,6
342000.0,4,2.0,1570,1.0,0,0,3,7
390000.0,3,1.75,1220,1.0,0,0,3,7
685000.0,3,2.75,3150,2.0,0,0,4,9
608000.0,4,2.5,2690,2.0,0,0,3,7
179900.0,2,1.0,680,1.0,0,0,3,6
1245000.0,6,3.25,3750,2.0,0,2,5,9
166000.0,3,1.0,1010,1.0,0,0,3,7
462000.0,3,1.5,1710,1.5,0,0,3,8
545000.0,4,2.5,2090,2.0,0,0,3,8
415000.0,3,1.0,1560,1.5,0,0,3,7
269000.0,3,2.5,1560,2.0,0,0,3,7
356500.0,4,2.5,2570,2.0,0,0,3,8
225000.0,3,1.0,1010,1.0,0,0,4,6
175000.0,2,1.0,1020,1.0,0,0,4,6
549000.0,5,2.5,1710,2.0,0,0,4,8
535000.0,3,2.75,2300,2.0,0,0,3,8
627000.0,4,2.25,1990,1.0,0,0,3,8
565000.0,3,2.0,2730,2.5,0,3,3,9
392450.0,4,2.0,2195,1.0,0,0,3,7
509000.0,2,2.0,1560,1.0,0,0,3,8
340000.0,3,2.5,1400,1.0,0,0,3,7
537000.0,3,2.5,1400,1.0,0,0,3,7
865000.0,4,3.0,3690,2.0,0,0,3,10
358000.0,2,1.0,1140,1.0,0,0,3,7
595000.0,4,2.25,1920,1.5,0,0,5,7
661000.0,4,2.5,2496,2.0,0,0,3,9
419950.0,3,2.25,2280,1.0,0,0,4,7
490000.0,4,3.5,3200,2.0,0,0,3,9
525000.0,2,1.0,880,1.0,0,0,3,7
350000.0,3,2.0,1320,3.0,0,0,3,7
552500.0,3,2.5,2450,2.0,0,0,3,9
210000.0,3,1.0,1040,1.0,0,0,4,6
390000.0,3,2.5,2480,2.0,0,0,3,9
336800.0,5,1.75,1830,1.5,0,0,3,7
465000.0,3,2.5,1440,2.0,0,0,3,7
299900.0,4,2.5,1580,2.0,0,0,3,7
715000.0,3,3.25,3230,2.0,0,0,3,9
235000.0,4,2.5,1810,1.0,0,0,3,7
276000.0,3,2.5,2495,2.0,0,0,3,8
265000.0,4,1.5,1740,1.0,0,0,4,7
425000.0,3,1.75,1680,1.0,0,2,4,6
313000.0,4,2.5,2460,2.0,0,0,3,8
715000.0,3,2.5,3050,1.0,0,3,3,8
265000.0,3,2.25,1630,2.0,0,0,3,7
646000.0,3,2.75,2460,2.0,0,0,3,9
175000.0,3,1.0,1030,1.0,0,0,3,7
649000.0,3,2.5,3410,1.0,0,3,4,10
785000.0,3,2.75,2310,1.0,0,0,4,7
890000.0,4,2.75,2610,1.0,0,0,5,8
612000.0,3,3.0,2330,1.0,0,0,3,9
330000.0,4,2.5,2980,2.0,0,0,3,8
493000.0,3,2.25,1790,1.0,0,0,3,8
1600000.0,4,2.25,2940,1.0,0,0,3,9
1620000.0,4,3.0,3900,1.0,0,4,5,10
1650000.0,4,3.0,3900,1.0,0,4,5,10
499000.0,3,2.5,1750,2.5,0,0,3,7
603500.0,6,2.75,2660,1.0,0,0,5,8
530000.0,2,1.5,1580,1.0,0,2,3,8
895000.0,5,2.5,2350,1.0,0,0,4,8
267345.0,4,2.25,2510,1.0,0,0,4,7
275000.0,3,2.5,1480,2.0,0,0,3,8
439950.0,3,1.75,1720,1.0,0,0,3,7
455000.0,3,2.25,1470,2.0,0,0,4,7
630000.0,3,1.75,1540,1.0,0,0,3,7
690000.0,3,2.5,2820,2.0,0,0,3,9
212000.0,4,1.75,1250,1.0,0,0,4,7
231500.0,4,2.25,2080,1.0,0,0,4,7
1237500.0,4,3.25,5180,2.0,0,0,4,10
378500.0,3,2.5,2860,2.0,0,0,4,9
482000.0,4,2.5,2710,2.0,0,0,3,9
695000.0,2,1.0,1140,1.0,0,0,3,7
965000.0,4,2.5,4070,2.0,0,0,3,10
675000.0,3,1.75,1710,1.0,0,0,4,8
387000.0,3,1.5,1340,1.0,0,0,3,7
347500.0,4,2.75,2290,2.0,0,0,3,8
385000.0,3,2.0,1860,1.0,0,0,3,8
265000.0,3,1.0,1080,1.0,0,0,3,6
406000.0,3,1.0,960,1.0,0,0,3,7
134000.0,2,1.5,980,2.0,0,0,3,7
415000.0,3,1.0,1500,2.0,0,0,5,7
375000.0,3,1.75,1440,1.0,0,0,3,7
620000.0,4,2.5,2580,2.0,0,0,3,8
337500.0,5,2.5,2070,2.0,0,0,3,7
565000.0,3,2.5,1880,1.0,0,0,4,7
399500.0,3,1.75,2420,2.0,0,0,3,7
1065000.0,2,1.75,1890,2.0,0,0,3,8
352500.0,3,2.0,1920,1.0,0,0,3,8
259000.0,3,2.0,1870,1.0,0,0,3,7
320000.0,2,1.0,900,1.0,0,0,3,7
733000.0,3,2.5,2160,2.0,0,0,4,9
381500.0,2,1.0,900,1.0,0,0,5,7
343000.0,2,1.0,1180,1.0,0,0,4,7
205500.0,2,1.0,900,1.0,0,0,5,6
525000.0,3,2.0,1600,1.0,0,0,5,7
300000.0,3,1.75,1500,1.0,0,2,5,6
299000.0,2,1.0,1070,1.0,0,0,3,6
561000.0,4,2.5,2570,2.0,0,0,3,8
450000.0,3,1.0,1210,1.5,0,0,3,7
540000.0,4,2.5,1850,2.0,0,0,3,8
379000.0,3,2.5,1740,2.0,0,0,3,8
230000.0,3,1.0,1300,1.0,0,0,4,7
399950.0,3,2.5,2000,2.0,0,0,4,8
355000.0,5,2.5,3220,2.0,0,0,3,8
580000.0,4,2.25,2160,1.0,0,0,3,8
700000.0,3,2.0,2130,1.5,0,0,4,7
279900.0,3,1.75,1580,1.0,0,1,4,7
210000.0,3,1.0,1200,1.0,0,0,3,6
1165000.0,3,3.0,3790,2.0,0,0,3,10
290300.0,2,1.0,860,1.0,0,0,4,6
1599950.0,5,4.5,5130,2.0,0,0,3,11
490000.0,3,1.0,1600,1.5,0,0,3,7
606000.0,4,2.5,2110,2.0,0,0,3,9
359950.0,3,1.0,1400,1.0,0,0,3,6
677100.0,3,2.0,2110,1.0,0,0,3,10
465000.0,3,2.0,1430,1.0,0,0,4,7
4500000.0,5,5.5,6640,2.0,1,4,3,12
500000.0,3,2.0,3040,1.0,0,0,4,8
455000.0,2,1.0,980,1.0,0,0,4,7
705000.0,6,2.0,2570,1.5,0,0,4,7
420000.0,3,2.5,2060,1.0,0,0,4,8
169575.0,3,1.0,1300,1.0,0,0,3,7
250000.0,3,1.0,1300,1.0,0,0,3,7
530000.0,3,2.25,1680,1.0,0,0,5,7
590000.0,5,3.25,4020,1.0,0,0,5,8
257500.0,3,1.75,1530,1.0,0,0,3,7
415000.0,3,1.0,1170,1.0,0,0,3,8
536000.0,3,1.75,1580,1.5,0,0,3,7
246500.0,3,1.5,1270,1.0,0,0,4,7
395000.0,3,1.75,1480,1.0,0,0,3,8
739000.0,3,2.25,2220,1.0,0,0,4,8
1272000.0,4,2.75,3200,2.0,0,0,3,11
190000.0,3,1.0,910,1.0,0,0,4,7
305000.0,3,1.5,1480,1.0,0,0,3,7
925000.0,4,4.25,3770,2.0,0,0,4,8
895000.0,4,3.0,3500,2.0,0,0,3,10
656000.0,3,1.75,1480,1.5,0,0,3,8
560000.0,4,1.0,1660,1.5,0,0,3,7
610000.0,5,2.25,2520,2.0,0,0,3,9
645000.0,4,2.5,2850,2.0,0,0,3,9
259000.0,3,2.5,2153,2.0,0,0,3,8
980000.0,4,2.5,3780,2.0,0,0,3,10
872000.0,4,4.0,3770,1.0,0,0,4,9
1000000.0,6,2.75,3600,1.0,0,2,4,9
900000.0,3,2.75,2980,1.5,0,0,3,8
475000.0,4,1.5,2320,1.5,0,0,4,7
350000.0,5,2.75,2980,1.0,0,0,4,8
840000.0,4,1.75,2930,1.0,0,3,3,9
500000.0,4,2.5,2040,1.0,0,0,3,8
202500.0,3,1.5,1510,1.0,0,0,3,7
523000.0,4,2.5,2660,2.0,0,0,3,8
225000.0,3,2.5,1740,2.0,0,0,3,7
418200.0,3,2.25,2240,1.0,0,1,3,7
356500.0,4,1.75,1570,1.0,0,0,3,7
670000.0,4,3.0,2500,1.5,0,0,4,7
456150.0,3,2.25,1750,1.0,0,0,5,7
471000.0,4,2.5,3030,2.0,0,0,3,8
558000.0,3,2.5,1680,3.0,0,0,3,8
1380000.0,6,4.5,5740,2.0,0,2,3,11
161500.0,3,1.0,1220,1.0,0,0,5,7
311000.0,3,1.0,1310,1.5,0,0,3,7
470000.0,6,1.75,2490,1.5,0,0,4,8
569000.0,3,3.25,2220,1.5,0,0,5,8
689000.0,4,2.5,2240,2.0,0,0,3,9
271900.0,3,1.75,1890,1.0,0,0,3,7
278000.0,4,2.5,1850,2.0,0,0,3,7
820000.0,2,2.5,2210,2.0,0,0,4,8
399500.0,3,1.75,1410,1.0,0,0,4,7
462000.0,3,2.75,1890,2.0,0,0,4,9
347500.0,3,1.0,1830,1.0,0,0,3,7
562100.0,2,0.75,1440,1.0,0,0,3,7
230000.0,2,1.0,950,1.0,0,0,3,6
687000.0,4,2.5,2370,2.0,0,0,5,8
725786.0,4,2.5,3070,2.0,0,0,3,10
315500.0,3,1.0,1300,1.0,0,0,4,7
312000.0,4,2.0,1300,1.0,0,0,3,7
343000.0,3,3.25,1210,2.0,0,0,3,8
385195.0,1,1.0,710,1.5,0,0,3,6
415000.0,4,2.25,2240,1.0,0,0,4,8
461000.0,3,1.75,3600,2.0,0,0,4,6
369990.0,4,2.5,1960,2.0,0,0,3,7
349950.0,4,2.5,1820,2.0,0,0,3,7
285750.0,3,2.25,1960,1.0,0,0,3,8
542500.0,4,2.25,1750,1.0,0,0,3,8
830000.0,5,3.5,3700,2.0,0,0,3,9
705000.0,4,2.5,2910,2.0,0,0,4,8
615000.0,2,1.0,1270,1.0,0,0,3,8
184500.0,2,1.0,720,1.0,0,0,3,6
412000.0,2,1.0,1040,1.0,0,0,3,7
250000.0,3,1.5,2210,1.5,0,0,3,7
580000.0,5,2.0,2060,2.0,0,0,3,7
220000.0,2,1.0,780,1.0,0,0,5,6
675000.0,4,2.75,2240,1.0,0,0,4,8
373500.0,2,1.0,800,1.0,0,0,3,7
662700.0,2,1.5,2440,2.0,0,0,3,7
239950.0,5,1.0,1460,2.0,0,0,4,6
383000.0,3,1.0,1150,1.0,0,0,4,7
485000.0,3,2.75,2650,1.0,0,0,4,7
610000.0,4,2.75,2600,1.0,0,0,5,8
545000.0,6,1.75,1820,1.0,0,0,3,7
780000.0,2,2.5,2560,2.0,0,0,5,8
305000.0,3,2.5,1714,2.0,0,0,3,8
405000.0,3,1.0,1330,1.0,0,0,3,7
1110000.0,5,3.5,7350,2.0,0,4,3,11
273000.0,3,1.75,2050,2.0,0,0,4,6
326500.0,3,1.0,1810,2.0,0,0,3,7
365000.0,3,1.75,1380,1.0,0,0,5,7
1000750.0,3,2.75,3070,2.0,0,0,3,10
422500.0,2,1.0,800,1.0,0,0,3,7
354450.0,4,2.75,2140,2.0,0,0,3,8
320000.0,3,1.0,1330,1.0,0,0,4,7
223000.0,3,1.0,1030,1.0,0,0,3,7
410000.0,3,2.5,1740,2.0,0,0,3,7
438000.0,3,1.0,1200,1.5,0,0,4,6
390000.0,3,3.0,1490,2.0,0,0,3,7
298500.0,4,2.5,1890,2.0,0,0,3,7
749999.0,5,2.25,3060,2.0,0,0,3,10
779000.0,6,2.5,3250,1.0,0,1,3,8
570000.0,3,2.75,2730,2.0,0,2,3,8
385000.0,3,1.0,810,1.0,0,0,3,6
649000.0,4,2.0,2240,1.0,0,0,5,8
283000.0,3,1.0,1740,1.0,0,0,3,7
699900.0,4,2.25,2380,1.0,0,0,3,7
278500.0,4,1.0,1540,1.0,0,0,3,7
700000.0,4,1.75,2340,1.0,0,0,3,8
535000.0,4,2.75,2710,2.0,0,0,3,9
234500.0,3,1.75,1310,1.0,0,0,3,7
374150.0,3,1.75,1390,1.0,0,0,4,7
397000.0,4,2.5,2201,2.0,0,0,3,8
613000.0,3,2.25,1960,1.0,0,0,3,8
1150000.0,3,2.5,2850,1.0,0,0,4,8
595000.0,4,1.75,1880,1.0,0,0,3,7
340000.0,5,2.75,2440,2.0,0,0,3,8
388000.0,4,2.5,2560,2.0,0,0,3,9
404000.0,3,1.75,1410,1.0,0,0,3,7
810000.0,3,2.0,2870,1.5,0,1,4,8
405000.0,4,2.5,2620,2.0,0,0,3,9
726000.0,5,3.0,2970,2.0,0,0,3,9
266000.0,3,2.5,1780,1.0,0,0,4,7
722500.0,5,2.25,3700,1.0,0,1,5,8
352000.0,4,2.5,1252,1.0,0,0,3,8
265000.0,4,1.5,1240,1.0,0,0,4,7
856000.0,3,2.5,2160,2.0,0,0,3,9
346950.0,3,2.5,2040,2.0,0,0,4,8
866059.0,5,3.5,3130,2.0,0,0,3,9
410000.0,3,2.5,2350,2.0,0,0,3,7
370000.0,3,1.75,1570,2.0,0,0,3,7
230000.0,3,1.0,1530,1.5,0,0,4,7
400000.0,2,2.0,1520,1.0,0,0,3,7
172000.0,3,1.0,1350,1.0,0,0,4,7
615000.0,3,1.75,1950,1.0,0,0,4,8
860000.0,4,3.5,3950,2.0,0,0,3,10
555000.0,3,1.75,2040,1.0,0,0,5,7
579000.0,3,2.5,1990,1.5,0,0,5,8
385000.0,3,1.75,1300,1.0,0,0,3,7
420000.0,4,2.25,2030,2.0,0,0,3,7
645000.0,3,1.75,2340,1.5,0,0,5,7
549950.0,3,2.5,2160,2.0,0,0,3,8
678000.0,3,2.75,2770,1.0,0,1,5,8
199000.0,4,2.0,2030,2.0,0,0,3,7
604000.0,3,1.0,1440,1.0,0,0,4,7
268000.0,5,1.75,1730,1.0,0,0,5,7
960000.0,5,3.5,4510,2.0,0,0,3,10
509250.0,3,2.5,2100,1.0,0,0,4,7
416000.0,3,2.5,1800,2.0,0,0,3,8
190000.0,3,1.0,1090,1.0,0,0,3,7
212000.0,3,1.5,1010,1.0,0,0,4,7
325900.0,3,2.5,2040,2.0,0,0,3,8
560000.0,3,3.5,2270,2.0,0,0,3,8
275000.0,3,2.5,1730,2.0,0,0,4,7
665000.0,4,2.5,2480,2.0,0,2,3,8
1505000.0,4,3.5,3480,2.0,0,0,3,9
375000.0,4,2.0,1720,1.0,0,0,3,7
359950.0,3,1.75,1570,1.0,0,0,3,7
340000.0,4,2.75,3527,2.0,0,0,3,7
401000.0,2,1.0,840,1.0,0,0,4,7
669000.0,2,1.75,1950,1.0,0,3,4,6
638500.0,4,2.5,1980,2.0,0,0,3,8
545000.0,2,1.5,1620,2.0,0,0,5,7
524000.0,4,1.0,1980,1.0,0,0,3,7
1610000.0,5,3.75,3530,2.0,0,0,3,10
280000.0,2,1.0,1260,1.0,0,0,3,6
828000.0,4,2.5,2120,1.0,0,0,4,8
223000.0,3,1.75,1360,1.0,0,0,4,7
1289000.0,4,3.5,3100,2.0,0,2,3,9
750000.0,2,2.0,2370,1.0,0,0,3,7
430000.0,2,1.0,1460,1.0,0,0,3,7
711000.0,4,1.75,1980,1.0,0,0,5,6
310000.0,4,2.5,1930,2.0,0,0,3,8
415000.0,5,1.75,3700,1.0,0,0,3,8
274900.0,4,2.5,1970,2.0,0,0,3,7
525000.0,3,3.0,2470,2.0,0,0,4,8
179500.0,3,1.0,1180,1.0,0,0,3,7
478000.0,3,1.0,1280,1.5,0,0,3,8
195000.0,3,1.75,1380,1.0,0,0,3,7
385000.0,4,3.0,2740,1.0,0,0,3,8
401000.0,3,2.75,2020,1.0,0,0,3,7
522000.0,4,2.5,2835,2.0,0,0,3,8
330000.0,4,1.75,1520,1.0,0,0,4,7
503000.0,3,2.5,2190,2.0,0,0,3,9
175000.0,5,1.75,1680,1.0,0,0,4,7
963990.0,4,3.5,3915,2.0,0,0,3,9
845000.0,5,2.0,1720,1.0,0,0,4,8
157500.0,2,1.0,670,1.0,0,0,3,5
450000.0,2,3.0,1790,2.0,0,0,3,7
925000.0,4,1.75,2440,1.0,0,4,3,8
600000.0,2,1.0,920,1.0,0,0,4,7
709000.0,4,1.0,1680,1.5,0,0,3,7
1385000.0,5,3.75,3290,2.0,0,0,5,10
248000.0,3,2.5,2120,1.0,0,0,3,7
245000.0,3,1.0,910,1.0,0,0,4,6
332000.0,2,1.0,1000,1.0,0,0,4,6
459950.0,3,2.5,2340,2.0,0,0,3,7
425000.0,3,2.0,1180,2.0,0,2,3,8
460000.0,3,2.25,2080,1.0,0,0,3,8
838300.0,6,2.5,3760,1.0,0,0,3,9
256000.0,3,2.5,1480,2.0,0,0,5,7
864000.0,3,2.75,3060,2.0,0,0,3,10
900000.0,4,3.5,3070,2.0,0,0,3,9
145600.0,3,1.0,1170,1.0,0,0,3,6
865000.0,5,3.0,2900,1.0,0,0,5,8
250250.0,3,2.25,2210,2.0,0,0,4,8
162000.0,4,2.0,1440,1.0,0,0,4,5
450000.0,4,1.75,1980,1.0,0,0,3,7
675500.0,4,2.75,2060,1.0,0,0,2,8
697000.0,3,2.25,2420,1.5,0,0,5,7
1324050.0,3,3.25,3440,2.0,0,0,3,9
490000.0,3,1.75,1600,1.0,0,0,3,8
590000.0,3,2.25,2210,1.0,0,0,3,8
